Antecedent,Consequent,Support,Confidence,Lift,Count
extraordinaire accessoires,jusque accessoires,0.0010426441455531226,0.11363636363636363,15.795454545454545,10
jusque accessoires,extraordinaire accessoires,0.0010426441455531226,0.14492753623188404,15.795454545454543,10
entrée électronique,intérieur électronique,0.0010426441455531226,0.125,15.774671052631579,10
intérieur électronique,entrée électronique,0.0010426441455531226,0.13157894736842105,15.774671052631579,10
argent gaming,matière gaming,0.0017724950474403086,0.18085106382978725,15.768568665377177,17
matière gaming,argent gaming,0.0017724950474403086,0.15454545454545454,15.768568665377176,17
toile électronique,flot électronique,0.0010426441455531226,0.12658227848101264,15.76689133651159,10
flot électronique,toile électronique,0.0010426441455531226,0.12987012987012986,15.766891336511588,10
ailleurs électronique,mensonge électronique,0.0013554373892190595,0.1511627906976744,15.758720930232558,13
mensonge électronique,ailleurs électronique,0.0013554373892190595,0.14130434782608695,15.758720930232558,13
heure sacs & bagages,prier sacs & bagages,0.001146908560108435,0.14285714285714288,15.748768472906406,11
naturel maison & jardin,tenter maison & jardin,0.0015639662183296842,0.1724137931034483,15.748768472906404,15
prier sacs & bagages,heure sacs & bagages,0.001146908560108435,0.1264367816091954,15.748768472906404,11
tenter maison & jardin,naturel maison & jardin,0.0015639662183296842,0.14285714285714285,15.748768472906402,15
gagner mode & vêtements,songer mode & vêtements,0.0016682306328849963,0.15238095238095237,15.714900153609829,16
songer mode & vêtements,gagner mode & vêtements,0.0016682306328849963,0.17204301075268816,15.714900153609829,16
brusquement alimentation,paquet alimentation,0.0012511729746637473,0.12121212121212122,15.71007371007371,12
paquet alimentation,brusquement alimentation,0.0012511729746637473,0.16216216216216217,15.71007371007371,12
mourir chaussures,rose chaussures,0.0013554373892190595,0.1326530612244898,15.707105064247921,13
rose chaussures,mourir chaussures,0.0013554373892190595,0.16049382716049382,15.707105064247921,13
recherche sports & loisirs,résultat sports & loisirs,0.0014597018037743718,0.1473684210526316,15.704561403508773,14
résultat sports & loisirs,recherche sports & loisirs,0.0014597018037743718,0.15555555555555556,15.704561403508773,14
signifier mode & vêtements,pareil mode & vêtements,0.0014597018037743718,0.15053763440860216,15.693548387096776,14
pareil mode & vêtements,signifier mode & vêtements,0.0014597018037743718,0.15217391304347827,15.693548387096774,14
voyager auto & moto,fusil auto & moto,0.0016682306328849963,0.1927710843373494,15.668368388809476,16
fusil auto & moto,voyager auto & moto,0.0016682306328849963,0.13559322033898305,15.668368388809476,16
capable électronique,inspirer électronique,0.0012511729746637473,0.14814814814814814,15.614163614163614,12
inspirer électronique,capable électronique,0.0012511729746637473,0.13186813186813187,15.614163614163614,12
mémoire chaussures,désir chaussures,0.001876759461995621,0.18556701030927836,15.612045577862181,18
désir chaussures,mémoire chaussures,0.001876759461995621,0.15789473684210525,15.61204557786218,18
vide électronique,environ électronique,0.0010426441455531226,0.12195121951219512,15.595121951219511,10
environ électronique,vide électronique,0.0010426441455531226,0.1333333333333333,15.59512195121951,10
calme pet care,escalier pet care,0.0013554373892190595,0.13,15.585375000000003,13
escalier pet care,calme pet care,0.0013554373892190595,0.1625,15.585375,13
extraordinaire accessoires,fort accessoires,0.0012511729746637473,0.13636363636363638,15.569805194805197,12
voiture chaussettes & lingerie,milieu chaussettes & lingerie,0.0012511729746637473,0.13636363636363638,15.569805194805197,12
fort accessoires,extraordinaire accessoires,0.0012511729746637473,0.14285714285714285,15.569805194805195,12
court beauté & santé,sonner beauté & santé,0.0015639662183296842,0.17045454545454547,15.569805194805195,15
milieu chaussettes & lingerie,voiture chaussettes & lingerie,0.0012511729746637473,0.14285714285714285,15.569805194805195,12
inspirer électronique,tapis électronique,0.0013554373892190595,0.14285714285714285,15.569805194805195,13
sonner beauté & santé,court beauté & santé,0.0015639662183296842,0.14285714285714285,15.569805194805195,15
tapis électronique,inspirer électronique,0.0013554373892190595,0.1477272727272727,15.569805194805193,13
cacher sacs & bagages,genre sacs & bagages,0.0014597018037743718,0.16470588235294117,15.487197231833909,14
genre sacs & bagages,cacher sacs & bagages,0.0014597018037743718,0.1372549019607843,15.487197231833909,14
fatigue alimentation,nombreux alimentation,0.0013554373892190595,0.13541666666666666,15.461681547619046,13
nombreux alimentation,fatigue alimentation,0.0013554373892190595,0.15476190476190474,15.461681547619044,13
frapper art & crafts,forcer art & crafts,0.0013554373892190595,0.17567567567567566,15.457847756012892,13
forcer art & crafts,frapper art & crafts,0.0013554373892190595,0.11926605504587155,15.457847756012892,13
couper sports & loisirs,recherche sports & loisirs,0.0015639662183296842,0.15306122448979595,15.45273899033298,15
recherche sports & loisirs,couper sports & loisirs,0.0015639662183296842,0.15789473684210528,15.452738990332978,15
user art & crafts,détacher art & crafts,0.0010426441455531226,0.13513513513513511,15.429536679536676,10
détacher art & crafts,user art & crafts,0.0010426441455531226,0.11904761904761903,15.429536679536676,10
paquet alimentation,nombreux alimentation,0.0010426441455531226,0.13513513513513511,15.429536679536676,10
nombreux alimentation,paquet alimentation,0.0010426441455531226,0.11904761904761903,15.429536679536676,10
d'abord alimentation,depuis alimentation,0.0013554373892190595,0.13829787234042554,15.423428995546761,13
général électronique,ailleurs électronique,0.0013554373892190595,0.13829787234042554,15.423428995546761,13
ailleurs électronique,général électronique,0.0013554373892190595,0.1511627906976744,15.423428995546757,13
depuis alimentation,d'abord alimentation,0.0013554373892190595,0.1511627906976744,15.423428995546757,13
être sacs & bagages,préférer sacs & bagages,0.0013554373892190595,0.13978494623655913,15.410085279940672,13
préférer sacs & bagages,être sacs & bagages,0.0013554373892190595,0.14942528735632182,15.410085279940672,13
voiture chaussettes & lingerie,réfléchir chaussettes & lingerie,0.0013554373892190595,0.1477272727272727,15.400568181818182,13
réfléchir chaussettes & lingerie,voiture chaussettes & lingerie,0.0013554373892190595,0.14130434782608695,15.400568181818182,13
sourire maison & jardin,gagner maison & jardin,0.0014597018037743718,0.15730337078651688,15.394863563402893,14
gagner maison & jardin,sourire maison & jardin,0.0014597018037743718,0.14285714285714288,15.394863563402893,14
hasard accessoires,attitude accessoires,0.0013554373892190595,0.13,15.392962962962963,13
attitude accessoires,hasard accessoires,0.0013554373892190595,0.16049382716049382,15.392962962962962,13
rare pet care,gros pet care,0.0012511729746637473,0.13636363636363638,15.386631016042783,12
gros pet care,rare pet care,0.0012511729746637473,0.1411764705882353,15.38663101604278,12
mur téléphonie,bras téléphonie,0.0017724950474403086,0.17,15.38179245283019,17
bras téléphonie,mur téléphonie,0.0017724950474403086,0.16037735849056603,15.381792452830188,17
libre art & crafts,but art & crafts,0.0014597018037743718,0.15384615384615385,15.370192307692308,14
but art & crafts,libre art & crafts,0.0014597018037743718,0.14583333333333331,15.370192307692307,14
chant accessoires,appel accessoires,0.0012511729746637473,0.1518987341772152,15.335376415722854,12
habiller mode & vêtements,de mode & vêtements,0.0012511729746637473,0.1518987341772152,15.335376415722854,12
de mode & vêtements,habiller mode & vêtements,0.0012511729746637473,0.12631578947368421,15.335376415722852,12
appel accessoires,chant accessoires,0.0012511729746637473,0.12631578947368421,15.335376415722852,12
quant à informatique,tendre informatique,0.001146908560108435,0.1375,15.334447674418607,11
ailleurs électronique,de électronique,0.001146908560108435,0.12790697674418605,15.334447674418607,11
tromper art & crafts,livre art & crafts,0.001146908560108435,0.1375,15.334447674418607,11
livre art & crafts,tromper art & crafts,0.001146908560108435,0.12790697674418605,15.334447674418607,11
de électronique,ailleurs électronique,0.001146908560108435,0.1375,15.334447674418607,11
tendre informatique,quant à informatique,0.001146908560108435,0.12790697674418605,15.334447674418607,11
oiseau alimentation,depuis alimentation,0.001146908560108435,0.1375,15.334447674418607,11
depuis alimentation,oiseau alimentation,0.001146908560108435,0.12790697674418605,15.334447674418607,11
sourire sports & loisirs,anglais sports & loisirs,0.0013554373892190595,0.17105263157894737,15.332390555828825,13
anglais sports & loisirs,sourire sports & loisirs,0.0013554373892190595,0.12149532710280374,15.332390555828825,13
nu mode & vêtements,plaine mode & vêtements,0.001146908560108435,0.14864864864864866,15.329991281604185,11
plaine mode & vêtements,nu mode & vêtements,0.001146908560108435,0.11827956989247311,15.329991281604183,11
général électronique,de électronique,0.0012511729746637473,0.12765957446808512,15.304787234042557,12
de électronique,général électronique,0.0012511729746637473,0.15000000000000002,15.304787234042555,12
soutenir maison & jardin,visage maison & jardin,0.0015639662183296842,0.15306122448979595,15.291772959183676,15
visage maison & jardin,soutenir maison & jardin,0.0015639662183296842,0.15625,15.291772959183675,15
papier sports & loisirs,anglais sports & loisirs,0.0015639662183296842,0.17045454545454547,15.278780798640614,15
anglais sports & loisirs,papier sports & loisirs,0.0015639662183296842,0.14018691588785048,15.278780798640614,15
livre art & crafts,apprendre art & crafts,0.0010426441455531226,0.11627906976744186,15.27715833067856,10
apprendre art & crafts,livre art & crafts,0.0010426441455531226,0.136986301369863,15.27715833067856,10
contenir gaming,commencer gaming,0.0013554373892190595,0.13829787234042554,15.246148202494497,13
commencer gaming,contenir gaming,0.0013554373892190595,0.14942528735632182,15.246148202494496,13
sourire maison & jardin,fenêtre maison & jardin,0.0013554373892190595,0.14606741573033707,15.227528089887642,13
fenêtre maison & jardin,sourire maison & jardin,0.0013554373892190595,0.14130434782608695,15.22752808988764,13
capable électronique,guerre électronique,0.0014597018037743718,0.1728395061728395,15.208290859667006,14
guerre électronique,capable électronique,0.0014597018037743718,0.12844036697247707,15.208290859667006,14
subir électronique,intérieur électronique,0.0010426441455531226,0.12048192771084337,15.204502219403931,10
intérieur électronique,subir électronique,0.0010426441455531226,0.13157894736842105,15.204502219403931,10
hésiter chaussettes & lingerie,grave chaussettes & lingerie,0.0016682306328849963,0.16,15.193663366336635,16
grave chaussettes & lingerie,hésiter chaussettes & lingerie,0.0016682306328849963,0.15841584158415842,15.193663366336635,16
tromper art & crafts,sommet art & crafts,0.0010426441455531226,0.125,15.175632911392405,10
sommet art & crafts,tromper art & crafts,0.0010426441455531226,0.12658227848101264,15.175632911392404,10
souffrance bijoux,entretenir bijoux,0.0013554373892190595,0.1313131313131313,15.173786053304125,13
entretenir bijoux,souffrance bijoux,0.0013554373892190595,0.1566265060240964,15.173786053304125,13
genre sacs & bagages,être sacs & bagages,0.0015639662183296842,0.14705882352941177,15.166034155597723,15
être sacs & bagages,genre sacs & bagages,0.0015639662183296842,0.16129032258064516,15.166034155597721,15
subir sports & loisirs,pied sports & loisirs,0.0016682306328849963,0.14545454545454545,15.163636363636364,16
pied sports & loisirs,subir sports & loisirs,0.0016682306328849963,0.17391304347826086,15.163636363636364,16
presque art & crafts,frapper art & crafts,0.0009383797309978105,0.1168831168831169,15.14899964899965,9
frapper art & crafts,presque art & crafts,0.0009383797309978105,0.12162162162162163,15.14899964899965,9
ou informatique,cent informatique,0.0015639662183296842,0.15306122448979595,15.134125815274567,15
cent informatique,ou informatique,0.0015639662183296842,0.15463917525773196,15.134125815274565,15
naturel maison & jardin,depuis maison & jardin,0.0014597018037743718,0.16091954022988506,15.131169709263014,14
depuis maison & jardin,naturel maison & jardin,0.0014597018037743718,0.1372549019607843,15.131169709263013,14
problème sacs & bagages,parti sacs & bagages,0.0016682306328849963,0.14814814814814814,15.115839243498817,16
parti sacs & bagages,problème sacs & bagages,0.0016682306328849963,0.1702127659574468,15.115839243498817,16
mari accessoires,plaine accessoires,0.0014597018037743718,0.13861386138613863,15.10733573357336,14
mode pet care,court pet care,0.0014597018037743718,0.13861386138613863,15.10733573357336,14
plaine accessoires,mari accessoires,0.0014597018037743718,0.1590909090909091,15.107335733573358,14
court pet care,mode pet care,0.0014597018037743718,0.1590909090909091,15.107335733573358,14
