CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST000493,19,6,821.61,4,3,4,434,Champions
CUST000494,111,10,1059.9,2,4,4,244,Loyal Customers
CUST000495,16,6,515.79,4,3,3,433,Champions
CUST000496,450,3,261.99,1,1,1,111,Lost
CUST000497,509,1,91.66,1,1,1,111,Lost
CUST000498,53,4,262.91,3,2,1,321,Need Attention
CUST000499,311,5,472.75,1,2,2,122,At Risk
CUST000500,26,4,509.57,4,2,3,423,Potential Loyalists
CUST000501,443,1,139.5,1,1,1,111,Lost
CUST000502,47,6,615.01,3,3,3,333,Champions
CUST000503,26,3,407.31,4,1,2,412,Dormant
CUST000504,118,5,532.66,2,2,3,223,Need Attention
CUST000505,89,7,710.79,3,4,4,344,Champions
CUST000506,431,1,183.35,1,1,1,111,Lost
CUST000507,98,2,246.58999999999997,3,1,1,311,Dormant
CUST000508,13,6,608.22,4,3,3,433,Champions
CUST000509,46,7,711.3,3,4,4,344,Champions
CUST000510,119,5,364.61,2,2,2,222,Need Attention
CUST000511,15,6,606.4200000000001,4,3,3,433,Champions
CUST000512,59,8,665.91,3,4,4,344,Champions
CUST000513,188,11,1335.83,2,4,4,244,Loyal Customers
CUST000514,72,7,670.48,3,4,4,344,Champions
CUST000515,275,2,169.01999999999998,1,1,1,111,Lost
CUST000516,191,4,282.4,2,2,1,221,Need Attention
CUST000517,49,5,595.12,3,2,3,323,Potential Loyalists
CUST000518,168,7,638.62,2,4,3,243,Loyal Customers
CUST000519,90,4,338.38,3,2,2,322,Potential Loyalists
CUST000520,16,4,355.98,4,2,2,422,Potential Loyalists
CUST000521,74,5,528.98,3,2,3,323,Potential Loyalists
CUST000522,180,6,643.25,2,3,3,233,Loyal Customers
CUST000523,79,4,495.88,3,2,3,323,Potential Loyalists
CUST000524,603,2,149.07999999999998,1,1,1,111,Lost
CUST000525,505,4,412.48,1,2,2,122,At Risk
CUST000526,30,6,659.62,4,3,3,433,Champions
CUST000527,307,4,465.37,1,2,2,122,At Risk
CUST000528,59,5,545.2099999999999,3,2,3,323,Potential Loyalists
CUST000529,108,3,357.79,3,1,2,312,Dormant
CUST000530,543,1,90.23,1,1,1,111,Lost
CUST000531,17,8,753.0699999999999,4,4,4,444,Champions
CUST000532,48,3,255.25,3,1,1,311,Dormant
CUST000533,28,6,702.84,4,3,4,434,Champions
CUST000534,22,9,653.74,4,4,3,443,Champions
CUST000536,400,2,243.13,1,1,1,111,Lost
CUST000537,251,6,618.04,1,3,3,133,Loyal Customers
CUST000538,125,4,373.67999999999995,2,2,2,222,Need Attention
CUST000539,35,3,318.97,4,1,1,411,Dormant
CUST000540,97,9,884.5999999999999,3,4,4,344,Champions
CUST000541,414,4,336.65,1,2,1,121,Lost
CUST000542,249,5,464.33000000000004,1,2,2,122,At Risk
CUST000543,134,7,665.28,2,4,4,244,Loyal Customers
CUST000544,417,4,320.98,1,2,1,121,Lost
CUST000545,94,6,672.85,3,3,4,334,Champions
CUST000546,446,2,216.68,1,1,1,111,Lost
CUST000547,9,5,517.67,4,2,3,423,Potential Loyalists
CUST000548,304,2,221.42,1,1,1,111,Lost
CUST000549,528,5,439.29,1,2,2,122,At Risk
CUST000550,120,4,426.76,2,2,2,222,Need Attention
CUST000551,12,6,568.51,4,3,3,433,Champions
CUST000552,78,7,772.76,3,4,4,344,Champions
CUST000553,14,3,296.37,4,1,1,411,Dormant
CUST000554,137,10,877.31,2,4,4,244,Loyal Customers
CUST000555,93,8,684.49,3,4,4,344,Champions
CUST000556,393,1,94.49,1,1,1,111,Lost
CUST000557,88,4,344.9,3,2,2,322,Potential Loyalists
CUST000558,117,10,912.36,2,4,4,244,Loyal Customers
CUST000559,3,6,509.07,4,3,3,433,Champions
CUST000560,52,4,295.49,3,2,1,321,Need Attention
CUST000561,172,4,562.9300000000001,2,2,3,223,Need Attention
CUST000562,448,5,481.45,1,2,2,122,At Risk
CUST000563,181,8,740.49,2,4,4,244,Loyal Customers
CUST000564,422,7,1235.8,1,4,4,144,Loyal Customers
CUST000565,144,7,948.86,2,4,4,244,Loyal Customers
CUST000566,14,4,405.18,4,2,2,422,Potential Loyalists
CUST000567,120,4,626.49,2,2,3,223,Need Attention
CUST000568,91,6,614.58,3,3,3,333,Champions
CUST000569,370,4,396.68,1,2,2,122,At Risk
CUST000570,438,3,395.86,1,1,2,112,Lost
CUST000571,23,8,749.41,4,4,4,444,Champions
CUST000572,421,3,296.67999999999995,1,1,1,111,Lost
CUST000573,158,4,350.11,2,2,2,222,Need Attention
CUST000574,169,5,643.96,2,2,3,223,Need Attention
CUST000575,405,3,297.05,1,1,1,111,Lost
CUST000576,372,2,153.36,1,1,1,111,Lost
CUST000577,8,7,689.6,4,4,4,444,Champions
CUST000578,54,3,165.47,3,1,1,311,Dormant
CUST000579,260,5,582.79,1,2,3,123,At Risk
CUST000580,236,3,354.71,1,1,2,112,Lost
CUST000581,121,3,403.1,2,1,2,212,Dormant
CUST000582,65,7,739.42,3,4,4,344,Champions
CUST000583,115,6,547.74,2,3,3,233,Loyal Customers
CUST000584,161,2,351.62,2,1,2,212,Dormant
CUST000585,84,12,1104.63,3,4,4,344,Champions
CUST000586,49,8,728.78,3,4,4,344,Champions
CUST000587,406,6,662.29,1,3,4,134,Loyal Customers
CUST000588,146,6,586.4,2,3,3,233,Loyal Customers
CUST000589,96,7,668.45,3,4,4,344,Champions
CUST000590,81,6,672.47,3,3,4,334,Champions
CUST000591,67,7,713.56,3,4,4,344,Champions
CUST000592,79,3,276.5,3,1,1,311,Dormant
CUST000593,32,6,741.48,4,3,4,434,Champions
CUST000594,277,3,259.83000000000004,1,1,1,111,Lost
CUST000595,495,2,246.41,1,1,1,111,Lost
CUST000596,51,7,595.25,3,4,3,343,Champions
CUST000597,19,10,1076.37,4,4,4,444,Champions
CUST000598,73,6,623.84,3,3,3,333,Champions
CUST000599,131,6,610.03,2,3,3,233,Loyal Customers
CUST000600,278,5,614.82,1,2,3,123,At Risk
CUST000601,270,3,262.32,1,1,1,111,Lost
CUST000602,3,6,667.39,4,3,4,434,Champions
CUST000603,25,8,830.18,4,4,4,444,Champions
CUST000604,26,5,574.78,4,2,3,423,Potential Loyalists
CUST000605,24,4,371.44,4,2,2,422,Potential Loyalists
CUST000606,54,2,197.63,3,1,1,311,Dormant
CUST000607,355,5,416.11,1,2,2,122,At Risk
CUST000608,217,4,409.98,1,2,2,122,At Risk
CUST000609,73,5,567.31,3,2,3,323,Potential Loyalists
CUST000610,209,5,420.36,2,2,2,222,Need Attention
CUST000611,180,8,747.45,2,4,4,244,Loyal Customers
CUST000612,105,7,561.12,3,4,3,343,Champions
CUST000613,8,6,392.36,4,3,2,432,Potential Loyalists
CUST000614,192,3,254.31,2,1,1,211,Dormant
CUST000615,111,4,445.73,2,2,2,222,Need Attention
CUST000616,56,3,266.15,3,1,1,311,Dormant
CUST000617,199,3,270.36,2,1,1,211,Dormant
CUST000618,120,6,563.22,2,3,3,233,Loyal Customers
CUST000619,27,3,371.44,4,1,2,412,Dormant
CUST000620,109,4,384.89,3,2,2,322,Potential Loyalists
CUST000621,71,6,585.47,3,3,3,333,Champions
CUST000622,12,8,731.18,4,4,4,444,Champions
CUST000623,22,7,746.91,4,4,4,444,Champions
CUST000624,100,5,635.75,3,2,3,323,Potential Loyalists
CUST000625,184,7,637.92,2,4,3,243,Loyal Customers
CUST000626,74,9,1060.53,3,4,4,344,Champions
CUST000627,673,1,138.2,1,1,1,111,Lost
CUST000628,23,5,455.46999999999997,4,2,2,422,Potential Loyalists
CUST000629,149,7,576.23,2,4,3,243,Loyal Customers
CUST000630,426,3,263.12,1,1,1,111,Lost
CUST000631,74,5,559.69,3,2,3,323,Potential Loyalists
CUST000632,208,2,242.91,2,1,1,211,Dormant
CUST000633,92,6,911.74,3,3,4,334,Champions
CUST000634,78,7,706.38,3,4,4,344,Champions
CUST000635,129,6,766.9399999999999,2,3,4,234,Loyal Customers
CUST000636,611,4,366.22,1,2,2,122,At Risk
CUST000637,6,9,1152.01,4,4,4,444,Champions
CUST000638,311,6,608.54,1,3,3,133,Loyal Customers
CUST000639,416,5,531.45,1,2,3,123,At Risk
CUST000640,82,2,189.12,3,1,1,311,Dormant
CUST000641,56,9,744.73,3,4,4,344,Champions
CUST000642,13,8,920.6,4,4,4,444,Champions
CUST000643,276,4,518.21,1,2,3,123,At Risk
CUST000644,228,7,773.03,1,4,4,144,Loyal Customers
CUST000645,203,6,576.28,2,3,3,233,Loyal Customers
CUST000646,112,4,465.66999999999996,2,2,2,222,Need Attention
CUST000647,59,5,492.3,3,2,3,323,Potential Loyalists
CUST000648,111,2,196.71,2,1,1,211,Dormant
CUST000649,94,7,838.06,3,4,4,344,Champions
CUST000650,25,5,493.15,4,2,3,423,Potential Loyalists
CUST000651,135,5,660.77,2,2,3,223,Need Attention
CUST000652,253,5,558.1600000000001,1,2,3,123,At Risk
CUST000653,10,2,186.95,4,1,1,411,Dormant
CUST000654,37,2,270.21999999999997,4,1,1,411,Dormant
CUST000655,416,1,33.55,1,1,1,111,Lost
CUST000656,283,3,373.22,1,1,2,112,Lost
CUST000657,34,3,249.11,4,1,1,411,Dormant
CUST000658,60,4,527.13,3,2,3,323,Potential Loyalists
CUST000659,70,6,574.36,3,3,3,333,Champions
CUST000660,36,10,1085.47,4,4,4,444,Champions
CUST000661,25,6,715.5,4,3,4,434,Champions
CUST000662,107,8,709.9300000000001,3,4,4,344,Champions
CUST000663,56,5,583.96,3,2,3,323,Potential Loyalists
CUST000664,257,2,300.45,1,1,1,111,Lost
CUST000665,365,4,560.13,1,2,3,123,At Risk
CUST000666,252,5,462.69,1,2,2,122,At Risk
CUST000667,200,2,346.39,2,1,2,212,Dormant
CUST000668,186,2,199.89,2,1,1,211,Dormant
CUST000669,32,7,681.11,4,4,4,444,Champions
CUST000670,40,6,722.61,4,3,4,434,Champions
CUST000671,90,6,625.86,3,3,3,333,Champions
CUST000672,33,5,517.6,4,2,3,423,Potential Loyalists
CUST000673,133,4,367.5,2,2,2,222,Need Attention
CUST000674,250,6,673.8,1,3,4,134,Loyal Customers
CUST000675,239,3,409.65,1,1,2,112,Lost
CUST000676,49,7,615.3,3,4,3,343,Champions
CUST000677,305,2,202.74,1,1,1,111,Lost
CUST000678,198,4,486.33000000000004,2,2,2,222,Need Attention
CUST000679,171,6,642.79,2,3,3,233,Loyal Customers
CUST000680,50,6,564.39,3,3,3,333,Champions
CUST000681,44,8,1078.32,4,4,4,444,Champions
CUST000682,140,3,292.19,2,1,1,211,Dormant
CUST000683,298,1,57.33,1,1,1,111,Lost
CUST000684,19,6,493.25,4,3,3,433,Champions
CUST000685,55,2,227.22000000000003,3,1,1,311,Dormant
CUST000686,28,7,738.37,4,4,4,444,Champions
CUST000688,2,6,695.8,4,3,4,434,Champions
CUST000689,24,5,378.21000000000004,4,2,2,422,Potential Loyalists
CUST000690,419,5,448.08,1,2,2,122,At Risk
CUST000692,30,14,1420.2,4,4,4,444,Champions
CUST000693,332,4,463.06,1,2,2,122,At Risk
CUST000694,254,2,199.66000000000003,1,1,1,111,Lost
CUST000695,49,3,416.33,3,1,2,312,Dormant
CUST000696,185,5,382.83000000000004,2,2,2,222,Need Attention
CUST000697,253,3,295.63,1,1,1,111,Lost
CUST000698,267,8,763.25,1,4,4,144,Loyal Customers
CUST000699,292,5,582.83,1,2,3,123,At Risk
CUST000700,101,5,376.35,3,2,2,322,Potential Loyalists
CUST000701,62,4,405.45,3,2,2,322,Potential Loyalists
CUST000702,3,4,482.36,4,2,2,422,Potential Loyalists
CUST000703,14,7,684.6,4,4,4,444,Champions
CUST000704,148,7,842.78,2,4,4,244,Loyal Customers
CUST000705,174,2,136.85,2,1,1,211,Dormant
CUST000706,320,6,690.79,1,3,4,134,Loyal Customers
CUST000707,146,3,157.26999999999998,2,1,1,211,Dormant
CUST000708,131,5,432.93,2,2,2,222,Need Attention
CUST000709,4,7,759.47,4,4,4,444,Champions
CUST000710,66,9,923.46,3,4,4,344,Champions
CUST000711,50,8,812.48,3,4,4,344,Champions
CUST000712,28,8,834.52,4,4,4,444,Champions
CUST000713,127,2,186.18,2,1,1,211,Dormant
CUST000714,30,9,961.09,4,4,4,444,Champions
CUST000715,211,5,540.8100000000001,2,2,3,223,Need Attention
CUST000716,34,5,560.46,4,2,3,423,Potential Loyalists
CUST000717,182,3,401.78999999999996,2,1,2,212,Dormant
CUST000718,2,6,706.59,4,3,4,434,Champions
CUST000719,22,7,697.5,4,4,4,444,Champions
CUST000720,271,2,163.76,1,1,1,111,Lost
CUST000721,10,7,710.54,4,4,4,444,Champions
CUST000722,34,6,504.95,4,3,3,433,Champions
CUST000723,28,6,569.05,4,3,3,433,Champions
CUST000724,66,5,477.74,3,2,2,322,Potential Loyalists
CUST000725,18,10,1100.0700000000002,4,4,4,444,Champions
CUST000726,176,7,769.9300000000001,2,4,4,244,Loyal Customers
CUST000727,10,6,606.54,4,3,3,433,Champions
CUST000728,54,4,335.59000000000003,3,2,1,321,Need Attention
CUST000729,145,6,617.69,2,3,3,233,Loyal Customers
CUST000730,136,7,743.4,2,4,4,244,Loyal Customers
CUST000731,53,2,221.76999999999998,3,1,1,311,Dormant
CUST000732,33,6,720.56,4,3,4,434,Champions
CUST000733,81,7,759.41,3,4,4,344,Champions
CUST000734,166,6,547.53,2,3,3,233,Loyal Customers
CUST000735,410,7,788.15,1,4,4,144,Loyal Customers
CUST000736,106,7,816.26,3,4,4,344,Champions
CUST000737,340,1,72.51,1,1,1,111,Lost
CUST000738,225,7,681.46,1,4,4,144,Loyal Customers
CUST000739,116,6,796.64,2,3,4,234,Loyal Customers
CUST000740,297,2,162.99,1,1,1,111,Lost
CUST000741,83,7,732.71,3,4,4,344,Champions
CUST000742,129,5,474.9,2,2,2,222,Need Attention
CUST000743,17,9,971.48,4,4,4,444,Champions
CUST000744,32,4,533.1500000000001,4,2,3,423,Potential Loyalists
CUST000745,29,4,385.93,4,2,2,422,Potential Loyalists
CUST000746,157,4,320.32,2,2,1,221,Need Attention
CUST000747,443,2,294.3,1,1,1,111,Lost
CUST000748,117,4,371.65,2,2,2,222,Need Attention
CUST000749,30,3,304.46000000000004,4,1,1,411,Dormant
CUST000750,401,1,99.61,1,1,1,111,Lost
CUST000751,76,7,778.88,3,4,4,344,Champions
CUST000752,162,4,310.5,2,2,1,221,Need Attention
CUST000753,83,10,782.92,3,4,4,344,Champions
CUST000754,269,4,460.31,1,2,2,122,At Risk
CUST000755,138,3,283.21000000000004,2,1,1,211,Dormant
CUST000756,39,10,834.25,4,4,4,444,Champions
CUST000757,107,8,958.03,3,4,4,344,Champions
CUST000758,113,3,461.22,2,1,2,212,Dormant
CUST000759,38,4,317.15,4,2,1,421,Need Attention
CUST000760,153,5,470.84000000000003,2,2,2,222,Need Attention
CUST000761,66,3,267.39,3,1,1,311,Dormant
CUST000762,109,5,554.39,3,2,3,323,Potential Loyalists
CUST000763,12,6,606.66,4,3,3,433,Champions
CUST000764,198,2,302.25,2,1,1,211,Dormant
CUST000765,542,4,511.92,1,2,3,123,At Risk
CUST000766,239,4,444.49,1,2,2,122,At Risk
CUST000767,281,3,389.87,1,1,2,112,Lost
CUST000768,36,5,534.75,4,2,3,423,Potential Loyalists
CUST000769,19,9,888.86,4,4,4,444,Champions
CUST000770,172,6,507.29,2,3,3,233,Loyal Customers
CUST000771,307,3,325.06,1,1,1,111,Lost
CUST000772,4,4,315.24,4,2,1,421,Need Attention
CUST000773,15,5,456.8,4,2,2,422,Potential Loyalists
CUST000774,51,2,200.19,3,1,1,311,Dormant
CUST000775,2,2,199.74,4,1,1,411,Dormant
CUST000776,1,3,291.87,4,1,1,411,Dormant
CUST000777,67,4,343.41,3,2,2,322,Potential Loyalists
CUST000778,33,4,294.9,4,2,1,421,Need Attention
CUST000779,207,5,439.53999999999996,2,2,2,222,Need Attention
CUST000780,47,5,473.2,3,2,2,322,Potential Loyalists
CUST000781,402,1,78.53,1,1,1,111,Lost
CUST000782,109,10,1029.17,3,4,4,344,Champions
CUST000783,162,3,271.68,2,1,1,211,Dormant
CUST000784,70,3,298.47,3,1,1,311,Dormant
CUST000785,15,4,443.34,4,2,2,422,Potential Loyalists
CUST000786,80,7,688.45,3,4,4,344,Champions
CUST000787,7,3,207.82,4,1,1,411,Dormant
CUST000788,46,3,272.17,3,1,1,311,Dormant
CUST000789,365,3,233.98000000000002,1,1,1,111,Lost
CUST000790,43,7,628.24,4,4,3,443,Champions
CUST000791,111,5,483.64,2,2,2,222,Need Attention
CUST000792,16,9,785.74,4,4,4,444,Champions
CUST000793,149,9,957.8199999999999,2,4,4,244,Loyal Customers
CUST000794,191,1,129.24,2,1,1,211,Dormant
CUST000795,131,9,864.61,2,4,4,244,Loyal Customers
CUST000796,139,3,249.66000000000003,2,1,1,211,Dormant
CUST000797,30,9,867.11,4,4,4,444,Champions
CUST000798,291,4,348.73,1,2,2,122,At Risk
CUST000799,324,2,343.0,1,1,2,112,Lost
CUST000800,91,6,587.86,3,3,3,333,Champions
CUST000801,233,3,297.72,1,1,1,111,Lost
CUST000802,509,2,181.59,1,1,1,111,Lost
CUST000803,167,6,521.44,2,3,3,233,Loyal Customers
CUST000804,32,7,782.76,4,4,4,444,Champions
CUST000805,123,6,582.08,2,3,3,233,Loyal Customers
CUST000806,34,5,446.55,4,2,2,422,Potential Loyalists
CUST000807,68,3,389.62,3,1,2,312,Dormant
CUST000808,129,6,671.23,2,3,4,234,Loyal Customers
CUST000809,453,2,227.61,1,1,1,111,Lost
CUST000810,287,4,706.56,1,2,4,124,At Risk
CUST000811,165,6,692.88,2,3,4,234,Loyal Customers
CUST000812,157,8,877.0,2,4,4,244,Loyal Customers
CUST000813,192,11,1064.29,2,4,4,244,Loyal Customers
CUST000814,14,6,517.36,4,3,3,433,Champions
CUST000815,219,1,119.48,1,1,1,111,Lost
CUST000816,9,5,477.53000000000003,4,2,2,422,Potential Loyalists
CUST000817,263,5,517.03,1,2,3,123,At Risk
CUST000818,80,4,367.6,3,2,2,322,Potential Loyalists
CUST000819,72,2,295.19,3,1,1,311,Dormant
CUST000820,17,4,377.53000000000003,4,2,2,422,Potential Loyalists
CUST000821,338,2,176.78,1,1,1,111,Lost
CUST000822,75,5,605.34,3,2,3,323,Potential Loyalists
CUST000823,528,5,559.54,1,2,3,123,At Risk
CUST000824,41,10,933.41,4,4,4,444,Champions
CUST000825,118,2,123.69,2,1,1,211,Dormant
CUST000826,12,2,139.91,4,1,1,411,Dormant
CUST000827,5,5,448.9,4,2,2,422,Potential Loyalists
CUST000828,208,7,754.97,2,4,4,244,Loyal Customers
CUST000829,323,5,526.96,1,2,3,123,At Risk
CUST000830,236,3,334.97,1,1,1,111,Lost
CUST000831,76,6,622.18,3,3,3,333,Champions
CUST000832,142,3,363.12,2,1,2,212,Dormant
CUST000833,63,5,600.22,3,2,3,323,Potential Loyalists
CUST000834,115,5,454.3,2,2,2,222,Need Attention
CUST000835,11,14,1592.57,4,4,4,444,Champions
CUST000836,464,3,367.36,1,1,2,112,Lost
CUST000837,65,3,304.31,3,1,1,311,Dormant
CUST000838,423,3,430.11,1,1,2,112,Lost
CUST000839,323,1,172.63,1,1,1,111,Lost
CUST000840,21,3,308.38,4,1,1,411,Dormant
CUST000841,1,5,513.08,4,2,3,423,Potential Loyalists
CUST000842,192,5,417.81,2,2,2,222,Need Attention
CUST000843,174,2,404.32000000000005,2,1,2,212,Dormant
CUST000844,453,2,159.98,1,1,1,111,Lost
CUST000845,214,6,648.04,2,3,3,233,Loyal Customers
CUST000846,232,4,268.4,1,2,1,121,Lost
CUST000847,91,7,770.43,3,4,4,344,Champions
CUST000848,204,1,110.43,2,1,1,211,Dormant
CUST000849,8,6,476.40999999999997,4,3,2,432,Potential Loyalists
CUST000850,79,11,978.92,3,4,4,344,Champions
CUST000851,18,6,579.68,4,3,3,433,Champions
CUST000852,281,3,264.66,1,1,1,111,Lost
CUST000853,269,3,286.98,1,1,1,111,Lost
CUST000854,198,3,340.12,2,1,2,212,Dormant
CUST000855,162,9,757.12,2,4,4,244,Loyal Customers
CUST000856,53,5,519.0,3,2,3,323,Potential Loyalists
CUST000857,492,1,125.37,1,1,1,111,Lost
CUST000858,334,2,123.41,1,1,1,111,Lost
CUST000859,100,5,513.4399999999999,3,2,3,323,Potential Loyalists
CUST000860,42,5,632.9,4,2,3,423,Potential Loyalists
CUST000861,10,5,499.94,4,2,3,423,Potential Loyalists
CUST000862,147,6,527.6700000000001,2,3,3,233,Loyal Customers
CUST000863,347,4,445.87,1,2,2,122,At Risk
CUST000864,62,10,1001.59,3,4,4,344,Champions
CUST000865,3,4,411.2,4,2,2,422,Potential Loyalists
CUST000866,282,7,892.91,1,4,4,144,Loyal Customers
CUST000867,444,4,471.35,1,2,2,122,At Risk
CUST000868,185,10,1012.31,2,4,4,244,Loyal Customers
CUST000869,259,5,476.47,1,2,2,122,At Risk
CUST000870,308,4,451.07,1,2,2,122,At Risk
CUST000871,123,5,577.07,2,2,3,223,Need Attention
CUST000872,301,5,496.56,1,2,3,123,At Risk
CUST000873,6,7,662.2,4,4,4,444,Champions
CUST000874,48,5,494.25,3,2,3,323,Potential Loyalists
CUST000875,479,2,172.61,1,1,1,111,Lost
CUST000876,157,5,544.02,2,2,3,223,Need Attention
CUST000877,261,4,402.48,1,2,2,122,At Risk
CUST000878,107,2,238.76000000000002,3,1,1,311,Dormant
CUST000879,38,5,603.02,4,2,3,423,Potential Loyalists
CUST000880,5,4,595.81,4,2,3,423,Potential Loyalists
CUST000881,109,7,758.14,3,4,4,344,Champions
CUST000882,29,8,867.04,4,4,4,444,Champions
CUST000883,58,6,506.78,3,3,3,333,Champions
CUST000884,126,5,493.87,2,2,3,223,Need Attention
CUST000885,239,4,395.45,1,2,2,122,At Risk
CUST000886,15,10,1075.06,4,4,4,444,Champions
CUST000887,137,4,677.62,2,2,4,224,Need Attention
CUST000888,10,5,367.45,4,2,2,422,Potential Loyalists
CUST000889,266,2,198.77,1,1,1,111,Lost
CUST000890,212,3,212.81,2,1,1,211,Dormant
CUST000891,337,2,187.66000000000003,1,1,1,111,Lost
CUST000892,10,4,348.17,4,2,2,422,Potential Loyalists
CUST000893,322,2,195.91,1,1,1,111,Lost
CUST000894,190,6,525.34,2,3,3,233,Loyal Customers
CUST000895,18,7,705.36,4,4,4,444,Champions
CUST000896,236,5,565.92,1,2,3,123,At Risk
CUST000897,433,5,509.87,1,2,3,123,At Risk
CUST000898,36,5,555.34,4,2,3,423,Potential Loyalists
CUST000899,18,6,477.27,4,3,2,432,Potential Loyalists
CUST000900,190,5,409.05,2,2,2,222,Need Attention
CUST000901,236,5,612.25,1,2,3,123,At Risk
CUST000902,37,6,616.71,4,3,3,433,Champions
CUST000903,58,4,353.97,3,2,2,322,Potential Loyalists
CUST000904,36,4,461.83,4,2,2,422,Potential Loyalists
CUST000905,377,4,596.97,1,2,3,123,At Risk
CUST000906,96,4,373.09000000000003,3,2,2,322,Potential Loyalists
CUST000907,43,7,507.13,4,4,3,443,Champions
CUST000908,387,5,606.17,1,2,3,123,At Risk
CUST000909,294,4,377.86,1,2,2,122,At Risk
CUST000910,39,5,428.83000000000004,4,2,2,422,Potential Loyalists
CUST000912,100,4,456.71000000000004,3,2,2,322,Potential Loyalists
CUST000913,201,4,428.25,2,2,2,222,Need Attention
CUST000914,119,7,583.37,2,4,3,243,Loyal Customers
CUST000915,67,11,1293.7,3,4,4,344,Champions
CUST000916,333,4,427.08,1,2,2,122,At Risk
CUST000917,91,3,340.99,3,1,2,312,Dormant
CUST000918,63,7,756.25,3,4,4,344,Champions
CUST000919,2,6,446.36,4,3,2,432,Potential Loyalists
CUST000920,2,6,414.02,4,3,2,432,Potential Loyalists
CUST000921,726,1,119.08,1,1,1,111,Lost
CUST000922,746,1,75.54,1,1,1,111,Lost
CUST000923,224,5,575.0699999999999,1,2,3,123,At Risk
CUST000924,23,4,307.65,4,2,1,421,Need Attention
CUST000925,113,5,481.58000000000004,2,2,2,222,Need Attention
CUST000926,113,9,878.1800000000001,2,4,4,244,Loyal Customers
CUST000927,34,3,329.74,4,1,1,411,Dormant
CUST000928,62,5,424.71,3,2,2,322,Potential Loyalists
CUST000929,8,6,513.78,4,3,3,433,Champions
CUST000930,158,4,390.9,2,2,2,222,Need Attention
CUST000931,18,1,81.77,4,1,1,411,Dormant
CUST000932,48,8,780.55,3,4,4,344,Champions
CUST000933,22,5,423.78,4,2,2,422,Potential Loyalists
CUST000934,60,6,649.4300000000001,3,3,3,333,Champions
CUST000935,9,6,613.16,4,3,3,433,Champions
CUST000936,326,4,427.06,1,2,2,122,At Risk
CUST000937,27,8,652.05,4,4,3,443,Champions
CUST000938,340,1,90.6,1,1,1,111,Lost
CUST000939,12,10,1150.97,4,4,4,444,Champions
CUST000940,55,9,1011.56,3,4,4,344,Champions
CUST000941,25,5,316.6,4,2,1,421,Need Attention
CUST000942,75,9,1072.67,3,4,4,344,Champions
CUST000943,365,4,317.22,1,2,1,121,Lost
CUST000944,18,6,538.72,4,3,3,433,Champions
CUST000945,147,2,165.37,2,1,1,211,Dormant
CUST000946,122,4,470.1,2,2,2,222,Need Attention
CUST000947,182,6,618.28,2,3,3,233,Loyal Customers
CUST000948,386,2,140.67000000000002,1,1,1,111,Lost
CUST000949,195,6,757.11,2,3,4,234,Loyal Customers
CUST000950,161,6,711.74,2,3,4,234,Loyal Customers
CUST000951,83,3,247.45,3,1,1,311,Dormant
CUST000952,89,5,422.05,3,2,2,322,Potential Loyalists
CUST000953,77,8,988.97,3,4,4,344,Champions
CUST000954,18,7,750.67,4,4,4,444,Champions
CUST000955,77,3,397.65999999999997,3,1,2,312,Dormant
CUST000956,120,3,231.61,2,1,1,211,Dormant
CUST000957,279,5,517.12,1,2,3,123,At Risk
CUST000958,79,4,360.55,3,2,2,322,Potential Loyalists
CUST000959,2,7,787.61,4,4,4,444,Champions
CUST000960,209,2,233.97,2,1,1,211,Dormant
CUST000961,209,6,622.03,2,3,3,233,Loyal Customers
CUST000962,58,8,778.76,3,4,4,344,Champions
CUST000963,32,8,969.96,4,4,4,444,Champions
CUST000964,54,5,408.89,3,2,2,322,Potential Loyalists
CUST000965,179,7,667.65,2,4,4,244,Loyal Customers
CUST000966,452,3,235.87,1,1,1,111,Lost
CUST000967,3,3,259.28,4,1,1,411,Dormant
CUST000968,15,6,666.47,4,3,4,434,Champions
CUST000969,190,3,243.05999999999997,2,1,1,211,Dormant
